date,commodity,y_true,y_pred
2020-04-21,Brent Crude Oil,24.326666514078777,25.914333326551667
2020-04-22,Brent Crude Oil,21.75666681925456,24.130344526502775
2020-04-23,Brent Crude Oil,20.343333562215165,23.924122329287975
2020-04-24,Brent Crude Oil,21.046667098999023,23.996600115034237
2020-04-27,Brent Crude Oil,20.920000076293945,23.967589009602793
2020-04-28,Brent Crude Oil,20.62999979654948,23.95124456193704
2020-04-29,Brent Crude Oil,20.996666590372723,23.978144569396893
2020-04-30,Brent Crude Oil,22.75666681925456,24.302844568888272
2020-05-01,Brent Crude Oil,24.36666742960612,25.034433439042765
2020-05-04,Brent Crude Oil,25.920000712076824,25.827033375634045
2020-05-05,Brent Crude Oil,27.820000330607098,27.477588937547473
2020-05-06,Brent Crude Oil,29.29666646321614,29.37537780549791
2020-05-07,Brent Crude Oil,30.049999237060543,29.982500010596347
2020-05-08,Brent Crude Oil,30.049999237060547,29.95473333146833
2020-05-11,Brent Crude Oil,30.019999186197918,30.58884441163804
2020-05-12,Brent Crude Oil,30.19333267211914,30.332544445461675
2020-05-13,Brent Crude Oil,29.599999745686848,30.012888904147665
2020-05-14,Brent Crude Oil,30.099999745686848,30.070777755313422
2020-05-15,Brent Crude Oil,30.93999989827474,31.10317779752942
2020-05-18,Brent Crude Oil,32.81333351135254,32.52274426354302
2020-05-19,Brent Crude Oil,33.98666763305664,33.321355423397485
2020-05-20,Brent Crude Oil,35.070000966389976,33.95678877512615
2020-05-21,Brent Crude Oil,35.48666763305664,35.06522221035427
2020-05-22,Brent Crude Oil,35.64666748046875,35.046666681501584
2020-05-26,Brent Crude Oil,35.78666687011719,35.31423332214355
2020-05-27,Brent Crude Oil,35.346666971842446,35.38212222417192
2020-05-28,Brent Crude Oil,35.40000025431315,34.61437786314223
2020-05-29,Brent Crude Oil,35.120001475016274,34.76860000610351
2020-06-01,Brent Crude Oil,35.313334147135414,34.918522207472066
2020-06-02,Brent Crude Oil,36.74000040690104,37.37741102218628
2020-06-03,Brent Crude Oil,38.22666676839193,38.456900073157456
2020-06-04,Brent Crude Oil,39.78333409627279,38.992355520460364
2020-06-05,Brent Crude Oil,40.6933339436849,40.46015586429175
2020-06-08,Brent Crude Oil,41.03000005086263,41.401833631727406
2020-06-09,Brent Crude Oil,41.426666259765625,40.71300019158256
2020-06-10,Brent Crude Oil,41.23666636149088,41.13074495951334
2020-06-11,Brent Crude Oil,40.48666636149088,40.2181000773112
2020-06-12,Brent Crude Oil,39.66999944051107,39.035533053080194
2020-06-15,Brent Crude Oil,39.0,39.15887745751272
2020-06-16,Brent Crude Oil,39.8033332824707,39.62907781812882
2020-06-17,Brent Crude Oil,40.46333312988281,40.39202260335285
2020-06-18,Brent Crude Oil,41.05999883015951,40.42105584462482
2020-06-19,Brent Crude Oil,41.46999867757162,41.22737844679088
2020-06-22,Brent Crude Oil,42.25999959309896,41.66486713833277
2020-06-23,Brent Crude Oil,42.63333384195963,42.61457761976456
2020-06-24,Brent Crude Oil,42.00666809082031,42.0653888744778
2020-06-25,Brent Crude Oil,41.33000055948893,40.94997775183785
2020-06-26,Brent Crude Oil,40.79333368937174,41.315378167894195
2020-06-29,Brent Crude Oil,41.25999959309896,40.936955672370054
2020-06-30,Brent Crude Oil,41.29333368937174,41.19292258368597
2020-07-01,Brent Crude Oil,41.33000055948893,41.07332258436416
2020-07-02,Brent Crude Oil,41.80666732788086,41.78588915506997
2020-07-06,Brent Crude Oil,42.45666631062825,42.53346656799318
2020-07-07,Brent Crude Oil,43.106666564941406,42.69864425235323
2020-07-08,Brent Crude Oil,43.15666707356771,42.87293307834197
2020-07-09,Brent Crude Oil,42.90666707356771,42.82055535210506
2020-07-10,Brent Crude Oil,42.960000356038414,42.5727219984266
2020-07-13,Brent Crude Oil,42.77000045776367,42.68685530344641
2020-07-14,Brent Crude Oil,42.95333480834961,42.49002199808748
2020-07-15,Brent Crude Oil,43.13666788736979,42.85341080983477
2020-07-16,Brent Crude Oil,43.35333379109701,43.46565536922879
2020-07-17,Brent Crude Oil,43.43333307902018,43.01424413045249
2020-07-20,Brent Crude Oil,43.26333236694336,42.94204410976832
2020-07-21,Brent Crude Oil,43.57999928792318,43.40264412773982
2020-07-22,Brent Crude Oil,43.96333312988281,43.74577765570748
2020-07-23,Brent Crude Oil,43.973333994547524,44.077499953375884
2020-07-24,Brent Crude Oil,43.64666748046875,43.29681085374622
2020-07-27,Brent Crude Oil,43.35333379109701,43.07978864881728
2020-07-28,Brent Crude Oil,43.323333740234375,43.46976652357313
2020-07-29,Brent Crude Oil,43.460000356038414,43.00267746819389
2020-07-30,Brent Crude Oil,43.3033332824707,43.203722144232856
2020-07-31,Brent Crude Oil,43.32999928792318,42.92453302171496
2020-08-03,Brent Crude Oil,43.166665395100914,42.85776635911727
2020-08-04,Brent Crude Oil,43.66333262125651,43.82677770402699
2020-08-05,Brent Crude Oil,44.28666559855143,44.55928877512608
2020-08-06,Brent Crude Oil,44.89666620890299,44.78233313878368
2020-08-07,Brent Crude Oil,44.88666661580404,44.81366645389126
2020-08-10,Brent Crude Oil,44.82666778564453,44.869277784559436
2020-08-11,Brent Crude Oil,44.630001068115234,45.019155502319286
2020-08-12,Brent Crude Oil,44.973333994547524,44.80725567923653
2020-08-13,Brent Crude Oil,44.96333312988281,44.962066614362904
2020-08-14,Brent Crude Oil,45.063332875569664,44.93163327111138
2020-08-17,Brent Crude Oil,45.04333241780599,44.92647779252795
2020-08-18,Brent Crude Oil,45.209999084472656,45.00160007052951
