date,y_true,y_pred
2018-11-01,1.7634666760762523,7.09396367892186
2018-11-02,1.7309333483378084,50.34984013764533
2018-11-05,1.7055666844050081,66.93370735631571
2018-11-06,1.6980666716893504,82.44317229184955
2018-11-07,1.6777666807174674,65.02177687788536
2018-11-08,1.661900003751118,73.09465531228096
2018-11-09,1.6377000013987215,75.96580394594307
2018-11-12,1.6341333389282218,74.4865881005065
2018-11-13,1.600266695022582,73.03145815420285
2018-11-14,1.5800000429153431,72.91754354855546
2018-11-15,1.5533000230789173,71.66776746345064
2018-11-16,1.564733346303303,71.27936667651987
2018-11-19,1.572166681289672,71.47071889795063
2018-11-20,1.5519333680470775,71.7122626169581
2018-11-21,1.5298333565394076,70.85379339817325
2018-11-23,1.4659666617711375,70.88097222362164
2018-11-26,1.4481999874114981,69.88692023237864
2018-11-27,1.4182333151499422,69.78008803375552
2018-11-28,1.4204333225886019,69.09820772415179
2018-11-29,1.424466649691263,69.63255631315734
2018-11-30,1.4313000043233226,70.55876197733227
2018-12-03,1.4424666563669832,70.9436368318503
2018-12-04,1.4387000004450472,70.68421310041587
2018-12-06,1.4360666672388704,71.55683109069999
2018-12-07,1.454200029373168,71.80474321385199
2018-12-10,1.4460333585739127,72.81415792509567
2018-12-11,1.4481666882832835,73.26302801986816
2018-12-12,1.426366686820983,74.20484758772173
2018-12-13,1.4461333354314159,74.70175184729095
2018-12-14,1.4442999760309847,74.85349871903335
2018-12-17,1.4409666458765658,75.41450591576096
2018-12-18,1.3983999888102205,76.19409705269237
2018-12-19,1.3823999961217235,77.2042624499388
2018-12-20,1.353066643079121,77.23873228306942
2018-12-21,1.3423333168029776,76.74937066856268
2018-12-24,1.2965000073115023,76.73811283683291
2018-12-26,1.2991666793823233,77.46179031915872
2018-12-27,1.2944000164667757,78.52696556219654
2018-12-28,1.320200006167093,78.86568740908601
2018-12-31,1.317966659863789,79.16861426453892
2019-01-02,1.325166662534077,78.9593224089439
2019-01-03,1.3329333066940299,78.14411997497854
2019-01-04,1.3409666617711375,77.90379034291976
2019-01-07,1.3460333347320548,79.19031226166288
2019-01-08,1.3504000107447298,79.3529602853654
2019-01-09,1.3762666781743358,78.66851634396521
2019-01-10,1.406233310699462,77.25794149218069
2019-01-11,1.4189333120981844,77.49908527495762
2019-01-14,1.3983999888102205,78.78209731498373
2019-01-15,1.3919666608174632,78.71875593228116
2019-01-16,1.3970333337783805,77.61585030806758
2019-01-17,1.4190999666849764,77.3109588657919
2019-01-18,1.4328999916712435,77.97899000303593
2019-01-22,1.4280999898910514,79.99897976100812
2019-01-23,1.413333336512247,80.40430185897048
2019-01-24,1.391599973042805,81.89207194523719
2019-01-25,1.387566645940144,82.74686792605982
2019-01-28,1.3700333038965853,83.43218051104742
2019-01-29,1.3578000068664542,83.94067828103373
2019-01-30,1.3554333448410025,83.7450289367248
2019-01-31,1.3653000195821117,83.89283365456399
2019-02-01,1.3939666748046866,83.06289182753358
2019-02-04,1.4106333255767813,84.27960443973915
2019-02-05,1.4316999912261954,86.506099898868
2019-02-06,1.4390999873479198,88.2770316739751
2019-02-07,1.4369333187739046,89.55147940469413
2019-02-08,1.4437666734059642,88.09515194686603
2019-02-11,1.430466651916503,89.86170264951812
2019-02-12,1.4309333165486644,89.46433374164874
2019-02-13,1.4371666510899852,92.1913419016151
2019-02-14,1.4669333299001048,90.67140495327196
2019-02-15,1.51550002892812,92.89247540946663
2019-02-19,1.5484000047047923,92.60700212799001
2019-02-20,1.5782666603724154,93.56170817819145
2019-02-21,1.5920999844868968,92.85357570662379
2019-02-22,1.6078999837239574,92.17397536976982
2019-02-25,1.5902666648228954,90.5586685842607
2019-02-26,1.5808999935785921,90.84504424662549
2019-02-27,1.5884999831517528,90.39141830651194
2019-02-28,1.6165333191553743,92.14997622531706
2019-03-01,1.664533297220865,91.69153244012816
2019-03-04,1.7028666337331126,94.39403868875925
2019-03-05,1.7488999764124544,94.60283437182221
2019-03-06,1.7684666713078807,95.62166220195799
2019-03-07,1.7872666915257762,94.66193494156335
2019-03-08,1.798700014750162,93.56009685398891
2019-03-11,1.8110333283742264,91.17075036936814
2019-03-12,1.8143999973932896,90.22822070255614
2019-03-13,1.832766652107238,89.29795888547247
2019-03-14,1.8405999739964793,90.09737259435252
2019-03-15,1.8546666304270418,89.14123906165403
2019-03-18,1.8633333047231027,89.286776643561
2019-03-19,1.8778666655222562,89.32633859792952
2019-03-20,1.8974999984105416,88.67786033460942
2019-03-21,1.910000006357828,88.83501887874469
2019-03-22,1.9209333260854076,89.22688282643742
2019-03-25,1.9280333121617625,92.31988880305349
2019-03-26,1.9398333231608065,92.54146849478845
2019-03-27,1.929699977238972,92.09855008694458
2019-03-28,1.9103666543960562,90.5532527652807
2019-03-29,1.8903332948684684,90.882927675703
2019-04-01,1.8914666573206576,91.41192963646208
2019-04-02,1.9076666831970208,91.07810890565688
2019-04-03,1.9262000322341912,92.3722915224945
2019-04-04,1.9398667017618807,92.30450191875823
2019-04-05,1.953266700108845,93.7401096011337
2019-04-08,1.9655333757400504,94.1287080431041
2019-04-09,1.9852333466211947,94.14387677241321
2019-04-10,2.018733342488606,94.20613753352018
2019-04-11,2.033033331235249,96.30483635920977
2019-04-12,2.0456999937693268,97.35428354413526
2019-04-15,2.0265666643778473,97.46424760756895
2019-04-16,2.0268332958221427,94.86498638976313
2019-04-17,2.0284333229064933,95.33322634958311
2019-04-18,2.0485666592915845,94.63160702773699
2019-04-22,2.0812667210896802,93.70113511603125
2019-04-23,2.1112000147501617,91.73122353686992
2019-04-24,2.129966656366983,92.24812131308701
2019-04-25,2.130733331044514,91.59883519468198
2019-04-26,2.1204000314076734,90.59070975199398
2019-04-29,2.1051666736602774,88.7012079070054
2019-04-30,2.102199951807657,89.0936329244983
2019-05-01,2.0900665918985992,88.70174690236536
2019-05-02,2.068566640218098,87.59272610202876
2019-05-03,2.036333322525024,88.29114361278843
2019-05-06,2.0138000249862666,89.7478020164656
2019-05-07,1.9905999898910516,91.41354338389586
2019-05-08,1.9734333356221507,91.47350273909456
2019-05-09,1.9663666486740103,91.8045324782779
2019-05-10,1.9798333247502635,91.99595720697496
2019-05-13,1.9760666688283275,90.49926327636786
2019-05-14,1.9764999945958446,90.28120686801743
2019-05-15,1.9843666950861605,89.06012158547003
2019-05-16,2.0170666774113966,89.01039999772907
2019-05-17,2.040600061416625,88.45135223208386
2019-05-20,2.0396667321523023,90.82034232853141
2019-05-21,2.0255000591278067,92.75037509090096
2019-05-22,2.0068000157674146,93.09054001337506
2019-05-23,1.974599997202554,92.91573229991171
2019-05-24,1.946333328882852,94.04407136862169
2019-05-28,1.9348333279291776,95.06537026510405
2019-05-29,1.9454666376113883,97.54990037559602
2019-05-30,1.9268333117167147,97.62538581440195
